"az_early_az_late","az_early_tx_early","az_early_tx_late","az_late_tx_early","az_late_tx_late","tx_early_tx_late","az_early_az_late-pval","az_early_tx_early-pval","az_early_tx_late-pval","az_late_tx_early-pval","az_late_tx_late-pval","tx_early_tx_late-pval"
"GB42635",0.0396114825387375,0.000785557222804267,0.0480667251103088,0.0382241243870468,0.00164111279752643,0.0419687528459746,0,0.258,0,0,0.145,0
"GB42636",0.00768125288939459,0.0079044587921947,0.0127380992764341,0.0043540082664999,0.00120929016509952,0.00499443550604362,0.002,0.001,0,0.007,0.088,0.002
"GB40155",0,-0.000106507939406031,0,0.000130821559392924,0,0.000130821559392924,0.661,0.946,0.61,0.015,0.5,0.009
"GB42637",0.00723017147738503,0.00619614100861632,0.0139608789581972,0.0071009280881269,0.00103638573925946,0.00816301691054089,0.001,0.003,0,0,0.093,0
"GB42638",0.0442324314180347,0.0117143445121085,0.0389572512949546,0.0139557085220168,-4.30468559988739e-05,0.011681282232943,0,0.001,0,0,0.356,0.001
"GB42639",0.00164603064706259,0.00263081442645607,0.00218935019601596,0.00426760854345598,0.000794784274272931,0.00350465499604136,0.027,0.002,0.005,0,0.062,0
"GB42640",0.00362064517811278,0.00280429515320679,0.00391133907143759,0.00632195315419581,0.00089940535402766,0.00608096638725231,0.003,0.006,0.004,0,0.048,0
"GB42641",0.00365213349209592,0.000891128717059764,0.00315680413797592,0.00278941171842373,4.09531205913805e-06,0.00256706958859232,0,0.064,0,0,0.421,0
"GB42642",0.0292812792690264,-0.000227830910117799,0.0294347891928486,0.0421096281861633,-0.000139357040826571,0.0402496183573218,0,0.415,0,0,0.386,0
"GB42643",0.00375134775744546,0.00103638744946188,0.00731937084605072,0.00266582267405302,0.000430530831769138,0.00386402543409148,0.009,0.119,0.001,0.005,0.186,0
"GB42644",0.00175883983637326,0.00191991668462255,0.00152782547501762,0.0026601637275584,0.000531600615193195,0.00112033442182813,0.01,0.009,0.014,0,0.091,0
"GB42646",0.00445819537987591,0.00328994513884473,0.00248323992976029,0.00587127509146279,0.00177022669650151,0.00287975713122424,0,0,0.002,0,0.002,0
"GB42647",-3.04679733895696e-05,0.000372277712516134,0.000136798905608693,0.000268699190935084,5.04833783476766e-06,0.000235478806907441,0.574,0.006,0.093,0,0.464,0
"GB40156",0.0213938738519411,0.0473393566541147,0.0732006976135726,0.0318564394255346,0.0247076638533695,0.0154954850544359,0,0,0,0,0,0
"GB42660",0.00780686204510717,0.00499904586016509,0.00637028983794607,0.000967595077572825,0.000352555538901678,0.000279861301843765,0,0,0,0.006,0.103,0.113
"GB42671",0,0,0,0,0,0,1,1,1,1,1,1
"GB42692",0.000136798905608693,1.814894701202e-05,0.000136798905608693,0,0,0,0.033,0.247,0.028,0.659,0.671,0.614
"GB42694",0.0349360777536754,0.0257804384462708,0.043474304361569,0.015502456456545,0.000840222264055113,0.0170328654218207,0,0,0,0,0.204,0
"GB42695",0.0830104468077051,0.0124708009735573,0.0886157562232148,0.0313360391182725,0.0076738818869041,0.0416897493356151,0,0.031,0,0,0.034,0
"GB42699",0.0579843371939013,0.0210587120279679,0.0443671335326498,0.0656220248365066,0.00698943865268076,0.0391797228726988,0,0.002,0,0,0.023,0
"GB42701",0.0491693941885446,0.00656568806624414,0.0584029405435585,0.0348391996107111,0.00132476424312078,0.0426333343873569,0,0.02,0,0,0.12,0
"GB42702",0.00797494797098652,0.00199607552922443,0.00504162964425581,0.00529580887244419,0.00130180473395203,0.00581055500284533,0,0.039,0,0,0.039,0
"GB42704",0.196826107537674,0.00375521999475026,0.152299265778743,0.181212365241893,0.00412119792491428,0.134899864647247,0,0.182,0,0,0.143,0
"GB42705",0.103145557779226,-0.000679785756721785,0.0897694629346896,0.121982419536888,0.00101172134808347,0.109189036927822,0,0.448,0,0,0.22,0
"GB40157",0.00139749728497207,0.00147082221910255,0.00182598467320449,0.0028001013374539,0.000252346493914257,0.00257440365528661,0.025,0.02,0.007,0,0.265,0
"GB42706",0.0394482048142932,0.00942357825022955,0.0511188652517064,0.0396408868395965,0.00304521434471794,0.0502535769484038,0,0.008,0,0,0.045,0
"GB42711",0.0195483317612464,0.04618799624349,0.0625868608047431,-0.000258520515520333,0.00650718485617841,-0.00363158008237896,0.061,0.007,0.003,0.328,0.15,0.587
"GB42726",0.261997314745371,0.128723421983196,0.253279625769137,0.050642609815058,-0.000656225785523157,0.0530480965556186,0,0,0,0,0.395,0
"GB42727",0.0020120971728026,0.00145805800721299,0.00293172705431755,0.000647829442467329,-2.00645062236049e-05,0.000880896942230258,0.002,0.009,0,0.026,0.46,0.004
"GB42728",0.000617208722692553,0.000525307897447425,0.000683994528043796,7.84929356357766e-05,0,7.84929356357766e-05,0.001,0.001,0.001,0.105,0.512,0.09
"GB42729",0.0180616818744284,-0.00544729929552545,0.00898434687057426,0.0383855559544444,-0.00223351670717964,0.0254550047653497,0.06,0.765,0.125,0.001,0.568,0.005
"GB42733",0.0194482549740099,0.0167129469107721,0.0243591526575591,0.00157491038495094,7.80674741465148e-05,0.00270797067807194,0,0,0,0.025,0.334,0.002
"GB42734",0.0363053238022502,0.0417499400850855,0.0230082851156768,0.0491900280684933,0.00385829881212207,0.0240405381043426,0.002,0,0.016,0,0.141,0
"GB42735",0.000234236276398847,0.00106012351868301,8.65530243990831e-05,0.000903718217094118,0.000252897882292658,0.00127427161909921,0.179,0.015,0.298,0.006,0.108,0
"GB42740",0,0,0,0,0,0,1,1,1,1,1,1
"GB40158",0.0008207934336526,0.000728392058779725,0.0008207934336526,-3.15785437332572e-06,0,-2.38568894463942e-05,0,0.001,0.001,0.522,0.475,0.598
"GB40023",0.00484384735338883,0.00403430418597572,0.00545512515390556,0.00999907174221337,0.000272650587290979,0.0103420019099429,0.008,0.008,0.004,0,0.29,0
"GB42756",0.0175183645112298,0.0264922215039862,0.0345824723357154,0.0458329117934557,0.0010562275631858,0.0549962749905081,0.035,0.007,0.001,0,0.276,0
"GB42757",-6.48671090341946e-05,-0.000116394652364127,-6.7066971482399e-05,0.000158331755045982,0.000110793625769601,0.000164236472918411,0.592,0.693,0.591,0.126,0.209,0.084
"GB42758",0.0393317544401585,0.00734712534843951,0.0463675981067448,0.0259228749819933,0.00107871263587045,0.0286288868244167,0,0.034,0,0,0.196,0
"GB42761",3.32203840276435e-05,7.84929356357766e-05,0,0.00011171331966342,3.32203840276435e-05,-2.15492361566039e-05,0.338,0.113,0.641,0.023,0.252,0.562
"GB42762",3.6370047461376e-05,-7.43586521501083e-05,0.000136798905608693,7.40592023595887e-07,3.32203840276435e-05,2.61643118786292e-05,0.168,0.83,0.084,0.378,0.222,0.235
"GB42763",3.68330800442074e-05,0.000879567334011733,0.000276531768005461,0.00126618761754405,-7.45148119429828e-07,0.00181958005994287,0.39,0.032,0.196,0.001,0.424,0
"GB42764",0.000459292454223492,0.00284394853241166,0.000816458151393307,0.00135853468595126,-8.95227126940235e-05,0.00165634585188768,0.11,0,0.022,0,0.58,0
"GB42765",0.0233140325849719,0.0128365284115943,0.0169723755247825,0.0236369386592888,0.00229003752801915,0.026642925512016,0.001,0.008,0.005,0.001,0.15,0
"GB42766",0.0333677623397129,0.0163214930578137,0.0495054821834758,0.0187653277131827,0.00198720255249862,0.0176853771528636,0.006,0.05,0,0.018,0.235,0.015
"GB42767",0.00817414723762733,0.00291009867552938,0.0083108662690734,0.00257413912130455,0.000296226538423316,0.00185753110911968,0,0.012,0,0.001,0.256,0.006
"GB40161",0.00133571582571013,0.00166555986625194,0.00198611388434633,0.00137910023632992,0.00078433949819734,0.00180343740346434,0.006,0,0,0,0.003,0
"GB42769",0.122314041177542,0.00734217552321093,0.0858708490636777,0.0905922155871253,0.00561421340587054,0.0566897603074891,0,0.078,0,0,0.065,0
"GB42774",0.0899095245772784,0.0132532269383924,0.0542337328626817,0.049623007745723,0.00663399801041786,0.0231660077073219,0,0.05,0,0,0.077,0.002
"GB42782",0.0431760718353913,0.0656367068769773,0.0441342778893389,0.0820400735533316,5.83723708063033e-05,0.0728877845502266,0,0,0,0,0.353,0
"GB42783",0.000273597811217496,6.24727241221867e-05,0.000273597811217496,2.61643118786292e-05,0,2.61643118786292e-05,0.007,0.12,0.004,0.305,0.511,0.235
"GB42784",0.0432588254841434,0.0171678243075771,0.0312027659639568,0.0123197974323237,0.0020314855757706,0.007204776280888,0,0,0,0,0.066,0.002
"GB42790",0.0182122211231267,0.00176390756741163,0.0205561353062071,0.0114397903151626,0.000380969071070436,0.0116305069349825,0,0.081,0,0,0.212,0
"GB42791",0.00926629932396705,0.0433706432907666,0.0543598788357399,0.0612330283088341,0.0271581507133634,0.0437104617920737,0.098,0.001,0,0,0.001,0
"GB42792",0.00392462499060808,0.00313579337867109,0.00377375037771521,0.00258415028888692,0.000273731806414546,0.00113100122232113,0,0.001,0,0,0.204,0.007
"GB42794",0.0428499919996626,0.000476570176007884,0.0309103507036598,0.042755269299653,0.00276373059327895,0.0277829385913999,0,0.354,0,0,0.069,0
"GB42800",0.0199049071025396,-0.00133787585890111,0.0140243579756352,0.0195088969510475,0.00210730337047182,0.0142692566361813,0,0.879,0,0,0.026,0
"GB40162",0.0265651857810655,0.0101848466017734,0.0303556579367047,0.00747423186148288,-8.19955328648092e-05,0.00905910346790284,0,0,0,0,0.45,0
"GB42802",0.00312502173165918,0.00482731732185615,0.00303111479017093,0.0159658570880262,0.00118156189440732,0.00918966824335132,0.049,0.009,0.036,0,0.097,0
"GB42803",0.0408645104114722,0.041671898668035,0.0481601245510026,0.0593715264950344,0.003640918220985,0.0424637639258733,0,0,0,0,0.074,0
"GB42804",6.9976530343463e-05,0.00061688583149333,4.69527602439124e-05,0.00187452206454575,-6.03740777860295e-05,0.00161192563494006,0.3,0.041,0.322,0,0.57,0
"GB42806",0,0.000176163201971669,0,0.000118204376268971,0,0.000235478806907441,0.566,0.03,0.54,0.037,0.453,0.003
"GB42807",-9.14405917513683e-05,-0.000351511245508584,0.000239439028561605,0.000476304899964863,1.5145866912758e-05,0.00100603854043579,0.514,0.99,0.174,0.029,0.333,0
"GB42808",0,7.14997451870536e-05,-0.000179743977172464,0.000130821559392924,4.82951801410447e-05,7.90846351557128e-05,0.54,0.168,0.988,0.031,0.2,0.091
"GB42826",-0.00361997154435278,0.119485772958071,0.0132895403834954,0.102491754582287,0.00783826087941342,0.0691479673679807,0.564,0,0.069,0,0.069,0
"GB42849",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.933,0.102,0.907,0.165,0.818,0.084
"GB42850",0,0,0,0,0,0,1,1,1,1,1,1
"GB42851",0.00557684122165525,0.00550007488892679,0.00541874742065485,0.00765934965471959,0.000139432826401165,0.00635745707310997,0.001,0,0,0,0.35,0
"GB40163",0.122467760214094,0.00930549317300644,0.127109271821641,0.0814602049519731,-0.000857112692572271,0.0842400131265952,0,0.113,0,0,0.397,0
"GB42852",0.0782228403453971,0.00419780601866693,0.062344285476941,0.0482526263383934,0.00275528661350533,0.0375870859206452,0,0.115,0,0,0.121,0
"GB42858",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.913,0.101,0.918,0.147,0.831,0.082
"GB42864",0.0853289292595651,0.0629059829059829,0.0794894760412003,0.0312585381714218,-0.00366354049444495,0.0283187789059073,0,0,0,0,0.798,0.001
"GB42865",0.000136798905608693,0.000293784776880357,0.000136798905608693,0.000156985871271553,-2.81729821101084e-05,0.000106971213969298,0.06,0.004,0.062,0.001,0.737,0.014
"GB42866",0,0,0,0,0,0,1,1,1,1,1,1
"GB42867",0.0854009191663831,0.0344893496325226,0.0732786509861024,0.0238447601919261,0.00214932249183497,0.0179975146043491,0,0,0,0,0.051,0
"GB42876",0.135594066067379,0.051198025863856,0.156342464259785,0.0490582370876662,0.00349778074151086,0.0547676871261275,0,0,0,0,0.04,0
"GB42878",0.000136798905608693,0.00014199619296984,0.000136798905608693,9.51923358890605e-05,-2.81729821101084e-05,0.000158144134334015,0.116,0.09,0.126,0.065,0.673,0.009
"GB42879",0.000544401363459235,-0.000213606300684788,0.0010661803151315,0.00127426978482237,-0.000115631613184952,0.00164700215047819,0.114,0.602,0.036,0.005,0.598,0
"GB42882",0,0,0,0,0,0,1,1,1,1,1,1
"GB40164",0.0193291345367845,0.0146016862982409,0.0168554485268739,0.0118022708255288,-0.000560266562770417,0.00647737421250572,0,0.002,0,0,0.565,0.006
"GB42883",0.0169964323101477,-0.00526423764358785,0.0178421277136036,0.022279742436968,0.00646876183213296,0.0250742515046117,0.046,0.745,0.044,0.004,0.104,0.003
"GB42884",0,0,0,0,0,0,1,1,1,1,1,1
"GB42885",0,0,0,0,0,0,1,1,1,1,1,1
"GB42886",0,0,0,0,0,0,1,1,1,1,1,1
"GB42888",0.00471874532426297,0.00709476758897842,0.00407194440982916,0.00543790551940004,0.000552289470861611,0.00908376374056774,0,0,0.002,0,0.163,0
"GB42889",0.00114018022036255,0.0013254686553984,0.0014121866477379,0.00103692438197844,-8.74847451530769e-05,0.000765770268123189,0.003,0.003,0.001,0,0.646,0.001
"GB42890",0.0129198269090839,0.00716651130453805,0.0118309516805218,0.0232043017518675,0.00302401736202873,0.0235672744475486,0,0.002,0,0,0.011,0
"GB42892",0.016723123589044,0.00696835123400796,0.0199543427635065,0.0212734689222983,0.0143432424679938,0.00141896276821485,0.057,0.146,0.034,0.015,0.035,0.256
"GB42893",0.0699751297058844,0.00581555313745152,0.0268066382897316,0.028104219092261,0.0110442698698107,0.00263443797857543,0,0.176,0.023,0.006,0.051,0.204
"GB42894",9.96611520829305e-05,0.000209314495028812,2.41475900705224e-05,0.000308975647111742,0.000123808742153453,3.33887335053351e-05,0.177,0.035,0.371,0.001,0.061,0.251
"GB40165",0.0296991877707875,0.00837966449297423,0.0223022923058491,0.0162765683041931,0.00308893877496741,0.0107657891389719,0,0.027,0,0,0.079,0.001
"GB42895",0.000170019289636336,0.000363562706869214,0.00020924167582026,0.000556506621599562,-6.33806896908062e-05,0.000495738585473138,0.122,0.021,0.082,0,0.722,0
"GB42899",0.0312761054179238,0.00331757949728206,0.0311185134714547,0.0215965328504517,-4.36173535489637e-05,0.0194354443583949,0,0.067,0,0,0.39,0
"GB42900",0.0503758387009077,0.00766094752812008,0.0503577714420055,0.0518811014268272,0.000215250396182864,0.0476500231809449,0,0.03,0,0,0.341,0
"GB42901",0.000729929900577631,0.00271073967939073,0.00233321267253184,0.000663440776818458,0.000278188052189821,0.000756303469522601,0.047,0,0,0.016,0.129,0.005
"GB42902",0.0420944112427436,0.000692866046671625,0.0430805532752226,0.0443356371205537,0.0026328058807692,0.0427632107592568,0,0.261,0,0,0.06,0
"GB42903",0.00125587725331777,0.00145377502205701,0.0022553951043478,0.00141086985899674,0.000165348334600912,0.00194631478265272,0.016,0.009,0,0,0.263,0
"GB42904",0.00503631503977719,0.00385220517816132,0.00320530631307003,0.00520756834097835,0.00118293417679693,0.00271625911429607,0,0,0,0,0.011,0
"GB42905",0.000310004431037125,0.000501118558622782,0.000263590748543097,3.72880169909884e-05,5.73679740981659e-05,8.3414578283203e-05,0.034,0.008,0.056,0.297,0.241,0.159
"GB42906",0.0166102630734647,0.0204438981426374,0.0156948240736468,0.0153040078222467,0.00265928683294303,0.0194873842955543,0,0,0.001,0,0.054,0
"GB42907",0.0140170937465502,0.010191261804165,0.0164581676436505,0.0151954128963372,0.00148690245110683,0.0120896980748417,0,0,0,0,0.094,0
"GB40169",0.0124495660164279,0.0153762465770896,0.0151094701764116,0.00656060973574957,0.00035118100681486,0.00538002438201857,0,0,0,0,0.233,0
"GB42908",0.0115386078605493,0.0105924187768842,0.0126507986338132,0.0136307701704391,0.00316992838147157,0.0245635055737951,0.004,0.002,0.003,0,0.03,0
"GB42909",0.0287813350111,0.0308277401393456,0.0374416565784458,0.0227716345900747,0.00513232779740347,0.0236289944338597,0,0,0,0,0.003,0
"GB42910",0.0234214895985095,0.0164194584845457,0.0264183113845823,0.0545988173202265,0.00388627610310532,0.0482086763710965,0,0,0,0,0.025,0
"GB42911",0.0426873870236846,0.0163770040675546,0.0509051880744865,0.06428490280771,0.000407708917291361,0.0775979492322669,0,0.001,0,0,0.283,0
"GB42912",0.0380426947104195,0.0133637139498558,0.047771128421265,0.0342089894512905,0.00336604562569454,0.0370829110496533,0,0.001,0,0,0.061,0
"GB42913",0.000460275740874594,0.00212372841188402,0.00164413721066226,0.00264969796747105,0.000459409725569682,0.00208354389699184,0.209,0.003,0.005,0.001,0.106,0
"GB42914",-0.00775193798449614,-0.00508964719491023,-0.00503366532579008,0.00306300034806817,-0.000791452314998109,0.00029965066236548,NA,NA,NA,0.227,0.403,0.309
"GB42915",0.140873024996685,0.0673022487165242,0.121910592157854,0.0744365328644516,0.000570055823172932,0.0580197339165461,0,0,0,0,0.318,0
"GB42936",0.00859025905274813,0.00959251241169345,-0.000993653460112931,-0.00305540964622031,0.0011376802612183,0.00378685313079064,0.098,0.098,0.376,0.741,0.275,0.124
"GB42937",0.07609764575949,-0.000948122334924584,0.133214364230144,0.0645483786936861,0.00584459675069438,0.111825127351799,0,0.4,0,0,0.118,0
"GB40183",0.038996278308114,0.00695177534127145,0.0306395955685939,0.0570465880826425,0.0145559075394109,0.0364945407298459,0,0.073,0,0,0.001,0
"GB42938",0.0050302099713142,0.00101109712388003,0.010164052039914,0.0255173091836,0.00136239609096145,0.0379545285781934,0.175,0.287,0.09,0.005,0.253,0.001
"GB42939",0.0202017064225231,0.0195294076964777,0.0195876900882529,0.0654118928495743,0.000468494002926811,0.0597130472224928,0,0,0,0,0.243,0
"GB42942",0.000812626716568454,0.00119976271105138,0.000562670920628783,0.00101674461997381,-4.61291971285416e-05,0.000812091212501032,0.012,0,0.019,0,0.56,0
"GB42945",0.0119912256026563,0.0183116533474963,0.0136643976609122,0.0306961919957401,0.000771206323595841,0.0247228531580537,0.001,0,0,0,0.184,0
"GB42946",0.0105596966717835,0.00637499233954286,0.0143762008156059,0.0244567929519311,-0.000131764788647182,0.027091438594151,0.001,0.007,0,0,0.424,0
"GB42947",0.00323103759129639,0.0023635517404107,0.00647017545833339,0.00512697527366557,0.0033351054672569,0.00584703770904438,0.002,0.009,0,0,0,0
"GB42948",0,0,0,0,0,0,1,1,1,1,1,1
"GB42955",0.0336404335203508,-0.00445622218498043,0.0507779734043315,0.0229831180750351,0.00122569462072364,0.0366228179589471,0.002,0.808,0,0.004,0.242,0
"GB42956",0,0,0,0,0,0,1,1,1,1,1,1
"GB42974",0,0,0,0,0,0,1,1,1,1,1,1
"GB40209",0.041787657329566,0.0119832748757218,0.0248682688071241,0.0559340229187368,0.00268880124837545,0.0388635051316037,0.002,0.03,0.002,0,0.163,0
"GB42975",0,0,0,0,0,0,1,1,1,1,1,1
"GB42976",0,0,0,0,0,0,1,1,1,1,1,1
"GB42979",0.0601415428549271,0.0296648480548466,0.0625291539853366,0.025229332349914,0.00356374185816244,0.02146271996745,0,0,0,0,0.087,0
"GB42984",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.929,0.106,0.933,0.153,0.824,0.086
"GB42988",0.0587260370096533,0.00768937803878844,0.0708390525718614,0.0276704036094432,0.00579535546087917,0.0375181246796003,0,0.026,0,0,0.01,0
"GB42989",0.115474019118796,0.0167814460011281,0.112013539764305,0.0568282932877502,0.00258375038269343,0.0520145314710942,0,0.002,0,0,0.092,0
"GB42990",0.000945517133353779,0.00129752270208239,0.000666081970375987,0.00151165785153085,0.000276061467514466,0.000836561924299595,0.006,0.001,0.018,0,0.062,0
"GB42993",0.161242167220446,0.00473803603130518,0.125030151583916,0.110899022062868,0.00488696383777631,0.0801938289588615,0,0.116,0,0,0.061,0
"GB42994",3.32203840276435e-05,0,0,3.32203840276435e-05,3.32203840276435e-05,0,0.096,0.93,0.916,0.075,0.075,0.825
"GB42996",0.0231993580866148,0.0154882215550385,0.0374512557655429,0.00471998479719504,0.00242393921161943,0.0082513521617632,0,0,0,0.004,0.026,0
"GB40210",0.0360666268307095,0.0239494569331156,0.0373757619259868,0.023764250630084,0.00158292402160698,0.0392232237363073,0,0.003,0,0,0.202,0
"GB43003",0.0488892599348572,0.0144385047745748,0.052472317040357,0.0651567684895679,-0.00218415793369475,0.0626519145214035,0,0.014,0,0,0.738,0
